source_file	source_root	file_kind	source_unit	selection	selected_roots	direct_importers	active_imports	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	unit_start_line	unit_end_line	file_lines	file_words	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
history/biographies/alan-turing.tex	history	section	section	selected	history	-	0	0	yes	581	Alan Turing	-	-	section	1	78	78	581	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/biographies/alfred-tarski.tex	history	section	section	selected	history	-	0	0	yes	387	Alfred Tarski	-	-	section	1	55	55	387	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/biographies/alonzo-church.tex	history	section	section	selected	history	-	0	0	yes	358	Alonzo Church	-	-	section	1	53	53	358	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/biographies/bertrand-russell.tex	history	section	section	selected	history	-	0	0	yes	506	Bertrand Russell	-	-	section	1	71	71	506	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/biographies/biographies.tex	history	chapter	section	selected	history	-	0	0	yes	52	biographies	-	-	section	1	35	35	52	structural_container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
history/biographies/emmy-noether.tex	history	section	section	selected	history	-	0	0	yes	585	Emmy Noether	-	-	section	1	76	76	585	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/biographies/ernst-zermelo.tex	history	section	section	selected	history	-	0	0	yes	417	Ernst Zermelo	-	-	section	1	60	60	417	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/biographies/georg-cantor.tex	history	section	section	selected	history	-	0	0	yes	310	Georg Cantor	-	-	section	1	50	50	310	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/biographies/gerhard-gentzen.tex	history	section	section	selected	history	-	0	0	yes	473	Gerhard Gentzen	-	-	section	1	65	65	473	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/biographies/julia-robinson.tex	history	section	section	selected	history	-	0	0	yes	748	Julia Robinson	-	-	section	1	93	93	748	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/biographies/kurt-goedel.tex	history	section	section	selected	history	-	0	0	yes	585	"Kurt G\""odel"	-	-	section	1	81	81	585	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/biographies/rozsa-peter.tex	history	section	section	selected	history	-	0	0	yes	603	R\'ozsa P\'eter	-	-	section	1	77	77	603	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/history.tex	history	part	section	selected	history	-	0	0	yes	24	history	-	-	section	1	16	16	24	structural_container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
history/set-theory/cantor-plane.tex	history	section	section	selected	history	-	0	0	yes	548	Cantor on the Line and the Plane	thm#thm:cantorplane	-	section	1	80	80	548	missing	none	-	-	Substantive historical mathematics (theorem, definition, or worked analysis) has no active Lean declaration.
history/set-theory/cantor-plane.tex	history	unit	thm#thm:cantorplane	selected	history	-	0	0	yes	548	Cantor on the Line and the Plane	; label=thm:cantorplane	thm:cantorplane	thm#thm:cantorplane	20	22	80	548	missing	none	-	-	Substantive historical mathematics (theorem, definition, or worked analysis) has no active Lean declaration.
history/set-theory/hilbert-curve.tex	history	section	section	selected	history	-	0	0	yes	1375	Appendix: Hilbert's Space-filling Curves	defn	-	section	1	150	150	1375	missing	none	-	-	Substantive historical mathematics (theorem, definition, or worked analysis) has no active Lean declaration.
history/set-theory/hilbert-curve.tex	history	unit	defn#1	selected	history	-	0	0	yes	1375	Appendix: Hilbert's Space-filling Curves	-	1	defn#1	113	115	150	1375	missing	none	-	-	Substantive historical mathematics (theorem, definition, or worked analysis) has no active Lean declaration.
history/set-theory/infinitesimals.tex	history	section	section	selected	history	-	0	0	yes	724	Infinitesimals and Differentiation	-	-	section	1	95	95	724	missing	none	-	-	Substantive historical mathematics (theorem, definition, or worked analysis) has no active Lean declaration.
history/set-theory/limits.tex	history	section	section	selected	history	-	0	0	yes	687	Rigorous Definition of Limits	-	-	section	1	94	94	687	missing	none	-	-	Substantive historical mathematics (theorem, definition, or worked analysis) has no active Lean declaration.
history/set-theory/mythology.tex	history	section	section	selected	history	-	0	0	yes	362	More Myth than History?	-	-	section	1	50	50	362	non_formal_exposition	documentation_scope	-	-	Historical, biographical, or narrative material; no Lean theorem target is claimed.
history/set-theory/pathologies.tex	history	section	section	selected	history	-	0	0	yes	878	Pathologies	-	-	section	1	109	109	878	missing	none	-	-	Substantive historical mathematics (theorem, definition, or worked analysis) has no active Lean declaration.
history/set-theory/set-theory.tex	history	chapter	section	selected	history	-	0	0	yes	56	set-theory	-	-	section	1	23	23	56	structural_container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
incompleteness/arithmetization-syntax/arithmetization-syntax.tex	incompleteness	chapter	section	selected	incompleteness	-	0	0	yes	67	arithmetization-syntax	-	-	section	1	39	39	67	structural_container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
incompleteness/arithmetization-syntax/coding-formulas.tex	incompleteness	section	section	selected	incompleteness	-	0	0	yes	454	Coding {P	prop; prop#prop:frm-primrec; prob; prop#prop:freeocc-primrec; prob; prop	-	section	1	94	94	454	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
incompleteness/arithmetization-syntax/coding-formulas.tex	incompleteness	unit	prop#1	selected	incompleteness	-	0	0	yes	454	Coding {P	-	1	prop#1	78	81	94	454	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
incompleteness/arithmetization-syntax/coding-formulas.tex	incompleteness	unit	prop#prop:frm-primrec	selected	incompleteness	-	0	0	yes	454	Coding {P	; label=prop:frm-primrec	prop:frm-primrec	prop#prop:frm-primrec	78	81	94	454	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
incompleteness/arithmetization-syntax/coding-formulas.tex	incompleteness	unit	prob#3	selected	incompleteness	-	0	0	yes	454	Coding {P	-	3	prob#3	78	81	94	454	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
incompleteness/arithmetization-syntax/coding-formulas.tex	incompleteness	unit	prop#prop:freeocc-primrec	selected	incompleteness	-	0	0	yes	454	Coding {P	; label=prop:freeocc-primrec	prop:freeocc-primrec	prop#prop:freeocc-primrec	78	81	94	454	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
incompleteness/arithmetization-syntax/coding-formulas.tex	incompleteness	unit	prob#5	selected	incompleteness	-	0	0	yes	454	Coding {P	-	5	prob#5	78	81	94	454	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
incompleteness/arithmetization-syntax/coding-formulas.tex	incompleteness	unit	prop#6	selected	incompleteness	-	0	0	yes	454	Coding {P	-	6	prop#6	78	81	94	454	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
incompleteness/arithmetization-syntax/coding-symbols.tex	incompleteness	section	section	selected	incompleteness	-	0	0	yes	794	Coding Symbols	defn; prop; defn; ex	-	section	1	112	112	794	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
incompleteness/arithmetization-syntax/coding-symbols.tex	incompleteness	unit	defn#1	selected	incompleteness	-	0	0	yes	794	Coding Symbols	-	1	defn#1	83	109	112	794	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
incompleteness/arithmetization-syntax/coding-symbols.tex	incompleteness	unit	prop#2	selected	incompleteness	-	0	0	yes	794	Coding Symbols	-	2	prop#2	83	109	112	794	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
incompleteness/arithmetization-syntax/coding-symbols.tex	incompleteness	unit	defn#3	selected	incompleteness	-	0	0	yes	794	Coding Symbols	-	3	defn#3	83	109	112	794	missing	none	-	-	No active declaration covers this arithmetization, representability, provability, or incompleteness result.
